["The player stood in the field looking at the batter.", "stare back at the outfield as players aim their shots on the second day of tournament"]
["Someone is hit and falls to the ground.", "flying man with firefighting vehicles moving past red outposts in the muddy lowland has fallen to the ground"]
["The girl kicked the soccer ball into the net and scored a goal.", "players bounce up and scores a goal during soccer ball"]
["The player kicked the ball and scored a goal.", "goal scored the ball into the net"]
["The team scored a point by putting the ball in the goal", "player scores a goal as his team progresses to the final minutes of the game"]
["person pounces on the ball to score a goal", "players give the ball to team player and score the second goal"]
["hand hold toy are great for kids", "There are three containers holding toys, a dress, two red strapless shirts, and an orange bag held by a baby."]
["The kid wants o hold the new toy in his hand.", "Three ruffian dogs hold loaded rice and hold onto a bag of food."]
["a young girl holds a toy in her hands ", "holding the hand in a toy while walking"]
["A comedian talks about life on stage while holding the microphone.", "looking down while listening to the older boys looking up and older boys talking at stage"]
["The girl talks about the weather through the microphone on the stage", "woman shaking her smartphone at stage while talking in the background"]
["The man on stage is talking througha microphone.", "A people sits in a waiting car talking to a smartphone on stage."]
["a man is talking in to a microphone on stage", "a fashion model is shown talking onstage during show on stage"]
["The dealer put the card down on the table.", "Three spirits gourd a man bowls to a woman who bids them a private table.Woman bids card in front of dealer, after the players buy her a cup of coffee.The dealer gives the woman a serious thumbs up before parting her card and offering to sign it.."]
["A dealer has cards at a table.", "broker at table on the back of an envelope with cards for other card dealers"]
["The dealer laid his cards out on the table.", "hand drawn card with a curtain for dealer to close up and hurry to his table."]
["The dealer lays the last cards onto the table.", "Two businessmen were in a booth with a book on table and a card that was posted by the dealer."]
["the girl walked the dog on a leash.", "beats dog on the leash of one of the tigers walking"]
["A man is walking with a dog on a leash.", "snarling dogs walk the leash"]
["A man walks a dog on a leash around the park.", "An ike walking with a dog in a fence, with two cameraks trying to guide them to a walk."]
["Dogs on a walk and one has a leash", "He walks around on the leash of a bear, and follows it for walks on the green plains."]
["Men are running while playing a basketball game.", "soccer player runs in front of flag during a soccer game in his hometown."]
["A boy must run in a basketball game.", "australian rules football team head coach celebrates a goal with sports fans during a soccer game"]
["In a basketball game I realize how much players run", "football and football team celebrate after the football game has finished and it is running on the internet."]
["Girls run for the basketball during a game.", "basketball played game of hockey with the team as a cheerleader during a soccer game"]
["The girl will go to the river and try to catch a fish.", "yellow sunfish catching fish in the river"]
["An elderly man goes to the river each day to catch fish.", "directions from shore below the cove to catch a fish on the river"]
["catching fish in the river", "water is a typical fishing village along with some nets for fish and a small fishing boat to catch fish in the river"]
["The crowd stood up to cheer as the woman walked across the rope.", "A walking woman stands with carrot on the windy walk."]
["A guy stands on a tight rope but hesitates to walk across.", "a student walks to someone with peeling joe and quacking to attract the attention of someone standing sideways"]
["The pitcher catches the ball.", "A cat flies by in front of a bun with a ball catching his lips."]
["The pitcher had to catch the ball so he could tag the player out.", "People try to catch balls in the air during a practice session for the ball rolling workout in the stadium."]
["The pitcher catches the ball.", "Two strikes from both designated hitter in the fourth inning thanks to the bats gathers is a classic ball shot and strikes out of the bat of the pitcher"]
["A pitcher catching the ball.", "The pitcher flies into the final third of the ball and catches the ball."]
["The girl stands at the front of the pool.", "An old woman sitting on a pool stands by a pool with person."]
["front of the pool is great for standing therefore safe for the kids", "restorations and other standing water front to the pool and restaurant at the plaza"]
["boy standing in front of a swimming pool", "round front of the pool or outdoor backyard with patio"]
["A man puts the glass on the table, and  A woman takes it.", "beads of grain in hand in front of a glass of water with someone taking a picture"]
